public_date,AERO,AGRIC,AUTOS,BANKS,BEER,BLDMT,BOOKS,BOXES,BUSSV,CHEMS,CHIPS,CLTHS,CNSTR,COAL,DRUGS,ELCEQ,FABPR,FIN,FOOD,FUN,GOLD,GUNS,HARDW,HLTH,HSHLD,INSUR,LABEQ,MACH,MEALS,MEDEQ,MINES,OIL,OTHER,PAPER,PERSV,RLEST,RTAIL,RUBBR,SHIPS,SMOKE,SODA,SOFTW,STEEL,TELCM,TOYS,TRANS,TXTLS,UTIL,WHLSL
1979-12-31,0.210430,0.013296,0.093979,-0.004064,0.053805,0.068697,0.035307,0.071851,0.078280,0.038821,0.120617,0.018390,0.114889,0.134980,-0.027637,0.087483,0.079470,0.119484,0.027844,0.028780,0.178185,0.112092,0.051486,0.090521,-0.018262,0.031673,0.058299,0.071324,0.032443,0.040263,0.223433,0.140673,0.121570,0.048956,0.044860,0.116357,-0.003073,0.067121,0.260337,-0.029050,0.027025,0.061519,0.161052,-0.016654,0.063166,0.101905,0.035868,0.017118,0.065546
1980-01-31,-0.058899,-0.006978,-0.054628,-0.076050,-0.058870,-0.005529,-0.069103,-0.004142,-0.008137,-0.015392,-0.035201,0.008448,-0.027755,0.073263,-0.051421,-0.026916,-0.049342,-0.013073,-0.051395,-0.033909,0.090949,-0.132232,-0.020772,-0.005183,-0.039578,-0.085889,-0.020275,-0.028512,-0.058875,-0.039661,0.016130,0.125483,-0.050612,0.000749,-0.061461,-0.003289,-0.056129,-0.043625,-0.028112,-0.038182,-0.063221,-0.053203,0.011780,-0.020355,0.028801,0.021779,-0.028256,-0.032416,-0.009326
1980-02-29,-0.124482,-0.160020,-0.109927,-0.061261,-0.050941,-0.152908,-0.127467,-0.144186,-0.163675,-0.117601,-0.123209,-0.087466,-0.163982,-0.142260,-0.013572,-0.118933,-0.236348,-0.170514,-0.088198,-0.186028,-0.281523,-0.112245,-0.079575,-0.074528,-0.064853,-0.081276,-0.132266,-0.112953,-0.115880,-0.094090,-0.240640,-0.176913,-0.155164,-0.106774,-0.138943,-0.219846,-0.075931,-0.139996,-0.133399,0.026551,-0.054283,-0.127940,-0.204212,-0.030910,-0.108993,-0.135928,-0.152852,-0.065560,-0.137134
1980-03-31,-0.020973,0.065126,-0.027240,0.093114,0.055762,0.043228,0.041380,0.042673,0.059397,0.043795,0.011135,0.022648,0.051952,-0.024505,0.034301,0.040217,0.075907,-0.008188,0.079315,0.117745,0.011326,0.036990,0.027135,0.096228,0.062382,0.067285,0.015308,0.022514,0.044949,0.071203,-0.009338,0.071282,0.136232,0.027032,0.036817,0.016826,0.047739,-0.001589,0.065983,0.109320,0.057186,-0.014075,0.030806,0.070966,0.013885,-0.023492,0.045934,0.126308,0.031166
1980-04-30,0.007968,0.131856,0.032607,0.070329,0.106660,0.085733,0.104209,0.073243,0.079855,0.081134,0.061213,-0.016348,0.059528,0.152147,0.067371,0.071969,0.073995,0.140605,0.089432,0.036865,0.117603,0.050496,0.040342,0.056295,0.089152,0.067423,0.066128,0.070179,0.158734,0.045307,0.037493,0.040196,0.072708,0.081053,0.101644,0.102420,0.095157,0.104221,0.026239,0.044304,0.053837,0.031348,0.073287,0.049613,0.079111,0.122294,0.095043,0.040630,0.109135
1980-05-31,0.006297,0.054453,0.029289,0.044512,0.022736,0.021883,0.023008,0.020212,0.044289,0.029966,0.019698,0.019677,0.123097,0.090233,0.004279,0.040583,0.064717,0.061692,0.045992,0.023403,0.250704,-0.038756,0.022550,0.054006,-0.014851,0.056254,0.016176,0.031716,0.025031,0.035278,0.017821,0.061456,0.109513,0.008329,0.021948,0.079266,0.030362,0.030673,-0.049025,0.059198,-0.006635,0.046494,0.027836,-0.006112,-0.017134,0.026312,0.009821,0.048200,0.017630
1980-06-30,0.125131,0.047615,0.114495,0.018443,0.091333,0.120029,0.094716,0.067411,0.112251,0.078686,0.191395,0.145433,0.181384,0.069429,0.084061,0.108632,0.011286,0.151619,0.035807,0.033802,0.067751,0.178357,0.167200,0.181998,0.101059,0.025020,0.168276,0.124616,0.123517,0.149526,0.092291,0.022273,0.138233,0.093798,0.148562,0.049607,0.115073,0.051591,0.190642,0.120519,0.110882,0.125333,0.140851,0.017145,0.146661,0.141195,0.098956,-0.001405,0.082829
1980-07-31,0.009065,0.056932,0.034807,0.000830,0.000318,0.005396,0.051531,-0.001805,0.075675,0.027831,0.056468,0.022779,0.058600,0.011782,-0.005893,0.045709,0.070990,0.081329,0.016968,0.011218,0.092099,0.046189,0.032076,0.031554,0.002312,0.020290,0.015788,0.021341,0.040064,0.059871,0.029427,0.036407,0.085879,0.001645,0.064424,0.053861,0.000966,0.016902,0.064069,-0.025479,-0.002236,0.023249,0.015651,0.042390,0.147145,0.017655,0.040091,-0.010436,0.034053
1980-08-31,0.045127,0.034632,0.005788,-0.003327,-0.000736,0.010971,0.051991,-0.013407,0.038984,0.023667,0.066653,0.031229,0.057325,0.028822,0.027728,0.061629,0.001736,0.098244,-0.008606,0.002335,0.176525,0.054835,0.056588,0.065175,-0.020408,0.037824,0.007743,0.070154,0.022340,0.053873,0.119845,0.063170,0.077751,0.001471,0.044356,0.031173,-0.002749,0.015366,0.121925,-0.034396,-0.061366,-0.013811,0.068289,-0.013746,0.007458,0.070913,0.003056,0.002456,0.028662
1980-09-30,-0.041615,0.041107,-0.029413,-0.007610,-0.015564,0.016695,0.000173,0.064180,0.061553,-0.017660,0.023630,0.013661,0.119624,0.071629,-0.013171,0.037946,0.044940,0.031042,0.002348,-0.030524,-0.034336,-0.022839,0.016080,0.007093,-0.024199,-0.047917,-0.017627,0.021681,-0.026265,0.046511,-0.011483,0.074730,0.042109,-0.004459,0.055074,0.075846,-0.021302,-0.014112,-0.000130,0.019287,-0.032416,0.023420,-0.014465,-0.019530,0.076154,0.093982,0.061634,0.021763,0.034051
1980-10-31,0.152002,0.076107,0.017572,0.022054,0.005787,0.058474,0.042636,0.045533,0.095604,0.088843,0.164697,0.058061,0.113462,0.037109,0.078428,0.111764,0.037891,0.110876,0.010182,0.032250,0.018864,0.165719,0.089492,0.108404,0.022175,0.004459,0.134483,0.112951,0.036349,0.115922,0.060353,0.241360,0.178382,0.061352,0.080561,0.119102,0.013497,0.024293,0.154940,-0.034041,0.018851,0.054992,0.090224,0.005790,0.137969,0.173419,0.043746,0.061144,0.133557
1980-11-30,0.033725,-0.064649,-0.030613,0.091019,0.010175,-0.031282,-0.011112,-0.042468,-0.030774,-0.021263,-0.067324,-0.017407,-0.085871,-0.064566,0.062798,-0.015906,-0.074328,-0.056267,0.019986,-0.031697,-0.165544,0.000469,0.001849,0.025830,-0.006640,0.037128,-0.035354,-0.031643,-0.000678,0.004173,-0.068998,-0.102233,-0.079100,-0.024615,-0.042209,-0.081361,0.002083,-0.055859,0.090579,0.057615,0.068763,-0.001661,-0.050485,0.000826,0.001307,-0.076888,-0.036164,-0.012370,-0.069773
1980-12-31,-0.091086,0.031556,-0.001223,-0.005354,0.055103,-0.011905,0.016248,0.019887,-0.044747,0.018214,-0.097138,0.065815,-0.105190,-0.122740,-0.022260,-0.068997,-0.001583,-0.087889,0.005626,-0.075038,-0.074444,-0.051020,-0.067029,0.005056,0.003934,-0.020728,-0.066145,-0.061354,0.025513,-0.062483,-0.059174,-0.100731,-0.031867,0.015870,-0.007446,-0.009671,0.000323,0.019062,-0.123425,0.012605,0.011265,-0.060996,-0.021627,0.047920,-0.019484,-0.014091,0.051663,-0.020931,-0.022694
1981-01-31,0.001255,-0.037488,0.044559,0.034593,0.028569,0.034626,0.015771,0.071627,-0.005148,0.042867,0.001171,0.010200,-0.006753,0.000741,0.029928,0.032653,-0.012459,-0.031266,0.014477,0.063756,-0.062290,-0.020457,0.062124,-0.021859,0.053627,0.037484,0.011474,0.048469,0.084274,-0.024434,-0.034209,-0.004124,0.088576,0.076883,0.031259,-0.027200,0.038505,-0.010744,-0.018400,0.093031,0.064248,0.007073,-0.002390,0.026085,-0.028117,-0.007584,0.010078,-0.011473,-0.000828
1981-02-28,0.043203,0.044635,0.077404,0.035255,0.056677,0.094057,0.083275,0.085344,0.073636,0.045908,0.107492,0.099850,0.058889,0.126078,0.041055,0.032084,0.059048,0.155439,0.072925,0.090744,0.180643,0.088626,0.052028,0.169950,0.052010,0.108496,0.059870,0.052100,0.098152,0.044341,0.306071,-0.018689,0.126042,0.062145,0.077138,0.128136,0.135414,0.104699,0.036141,0.069473,0.056015,-0.004213,0.230232,0.020978,0.211330,0.099723,0.103155,0.028635,0.071123
1981-03-31,0.006908,0.020615,-0.015293,0.021325,0.005288,-0.010444,0.052480,-0.018567,0.030618,-0.020822,0.023426,-0.051212,-0.078210,0.427264,0.019620,0.036686,0.059361,0.014354,0.007620,0.047394,0.015976,0.045707,0.011802,0.032963,0.030996,0.025246,0.004154,0.018643,0.044150,0.017189,0.017459,-0.077459,0.080124,-0.042952,0.047726,0.001884,0.047448,0.010333,-0.002633,-0.002949,-0.040189,-0.042687,-0.040081,0.059958,0.049987,-0.035127,0.068952,-0.024150,0.020512
1981-04-30,-0.010205,0.024507,0.009725,0.036218,0.039769,0.011291,0.047473,0.044184,0.019207,-0.019737,0.066536,0.008428,-0.043762,-0.079765,0.026144,0.007919,0.027412,0.052353,0.013792,0.029058,-0.011474,0.079376,0.033903,0.085580,0.010472,0.036988,0.038203,-0.000875,0.039067,0.004889,0.034629,-0.040208,0.021531,-0.010375,0.034926,-0.002635,0.030815,0.008932,-0.018470,0.025800,0.073153,0.029451,0.010062,0.066812,0.095370,0.014113,0.024956,0.026001,0.012412
1981-05-31,-0.044242,-0.004568,-0.013157,0.030177,0.049002,0.004175,0.024886,-0.030471,-0.037369,0.017393,-0.112900,0.013657,-0.034059,-0.054633,-0.045374,-0.063046,0.000336,-0.054491,0.003678,-0.062280,-0.131635,-0.039592,-0.066050,-0.058563,0.016959,0.010471,-0.064559,-0.043999,-0.013535,-0.054899,0.227713,0.039689,-0.071216,-0.001139,-0.018123,-0.013968,-0.014863,0.007674,-0.071895,-0.025764,-0.039246,-0.035362,-0.040209,-0.023458,-0.075018,-0.034014,-0.042187,0.025166,-0.015545
1981-06-30,-0.068327,-0.009598,-0.028931,-0.044261,-0.027772,-0.052919,-0.017099,-0.029030,0.001372,-0.048718,-0.030554,0.011308,0.006196,0.049056,-0.044644,-0.027464,-0.008000,-0.035940,0.003862,-0.047741,0.034604,-0.080868,-0.031815,-0.034309,-0.042593,-0.040857,-0.049660,-0.011746,-0.062876,-0.014407,0.028747,0.079283,-0.011861,-0.034871,-0.001058,0.015057,-0.026689,0.070731,-0.009447,-0.001023,-0.015438,-0.050292,0.001319,-0.007207,-0.052349,-0.010939,-0.017983,0.036316,-0.011894
1981-07-31,-0.121955,-0.025612,-0.079210,-0.046039,-0.067247,-0.071645,-0.055380,-0.044831,-0.055755,-0.064674,-0.109966,-0.052898,-0.077892,-0.003613,-0.061453,-0.058803,-0.109292,-0.021109,-0.045488,-0.080643,0.027957,-0.097188,-0.090482,-0.154920,-0.038760,-0.049626,-0.067513,-0.066994,-0.093278,-0.105901,-0.008765,-0.063030,-0.045438,-0.074154,-0.056345,-0.072062,-0.061941,-0.056105,-0.075941,-0.076803,-0.050217,-0.025032,-0.065326,-0.012012,-0.091873,-0.102191,-0.042407,-0.004078,-0.058662
1981-08-31,-0.033645,-0.078288,-0.046957,-0.019702,-0.028081,-0.079556,-0.047578,-0.061568,-0.081412,-0.071886,-0.047057,-0.042985,-0.143257,-0.152348,-0.012635,-0.078402,-0.063675,-0.116194,-0.025536,-0.085996,-0.130118,-0.055557,-0.034619,0.002034,-0.021558,-0.010328,-0.050554,-0.075524,-0.018767,-0.063204,-0.068014,-0.119844,-0.088380,-0.069166,-0.042253,-0.088394,-0.024571,-0.087215,-0.077130,0.033522,0.021928,-0.029010,-0.122256,0.017193,0.043820,-0.078248,-0.006404,-0.057413,-0.071435
1981-09-30,0.029198,0.034256,-0.087389,0.054940,0.081963,0.026002,0.108513,0.066071,0.166915,0.046690,0.106859,0.006405,-0.003522,0.054933,0.074521,0.021012,0.049888,0.164314,0.066433,0.081548,-0.076603,0.124898,0.057573,0.136440,0.024875,0.088523,0.021982,0.033325,0.120423,0.091656,0.034866,0.091702,0.133925,0.002756,0.093677,0.137912,0.051839,0.059008,0.046896,0.100076,0.094666,-0.019668,0.035058,0.056097,0.128649,0.091269,0.121079,0.061108,0.063509
1981-10-31,-0.006154,0.052806,0.030616,0.061661,0.041996,0.063121,0.036618,0.026686,0.057092,0.031515,0.002797,-0.008890,0.065082,-0.003691,0.046456,0.044176,0.018128,0.010363,0.037547,0.077341,0.027080,-0.040474,-0.009890,-0.036222,0.027074,0.049213,0.070700,0.065873,0.009032,0.032463,-0.008262,0.067065,0.031109,0.096786,0.027938,0.025085,0.012594,-0.020570,-0.029993,0.015782,0.012060,0.059692,0.036288,0.023657,0.018054,0.050397,0.038146,0.056023,0.042228
1981-11-30,-0.002948,0.023891,0.028057,-0.041713,-0.036228,-0.037375,-0.030476,-0.017930,-0.026336,-0.019744,-0.034556,-0.023286,-0.020468,-0.039599,-0.006455,0.028521,-0.044435,-0.032129,-0.010214,-0.046873,-0.106266,0.037039,-0.008190,-0.025389,-0.008758,-0.042369,-0.012993,-0.020741,-0.029407,-0.008236,0.002101,-0.063436,-0.057202,-0.011061,-0.012628,0.006892,-0.019739,-0.024984,0.017989,-0.057528,-0.022902,0.036149,-0.038766,-0.015949,-0.010412,-0.051420,0.025676,-0.026861,-0.020680
1981-12-31,-0.038745,-0.052727,-0.015476,-0.028734,0.003128,-0.057881,-0.049817,-0.049171,-0.035279,-0.051168,-0.022735,-0.026179,-0.074245,-0.044170,0.019800,-0.059857,-0.042127,-0.002564,0.005192,0.025856,-0.107454,-0.066581,0.034878,-0.029286,0.031147,-0.001181,0.000805,-0.049788,-0.008639,0.008297,-0.084342,-0.085135,-0.021103,-0.029500,-0.043814,-0.071676,0.012322,-0.062997,-0.042918,0.026568,-0.050841,0.093219,-0.097137,-0.000025,0.068571,-0.063733,0.022393,-0.004379,-0.052046
1982-01-31,-0.056771,-0.021698,-0.037964,-0.019272,-0.047677,-0.049096,-0.020382,-0.048567,-0.047332,-0.045282,-0.062515,-0.049936,-0.117553,-0.040260,-0.019817,-0.040318,-0.045685,-0.038317,0.011152,-0.038614,-0.082450,-0.024529,-0.065400,-0.038712,-0.037613,-0.007280,-0.033595,-0.085207,-0.021440,-0.019177,-0.079169,-0.107916,-0.106423,-0.020939,-0.055981,-0.044131,-0.014406,-0.013500,-0.069540,-0.088651,-0.046000,-0.024679,-0.070326,-0.053509,-0.078179,-0.085513,-0.076326,-0.002332,-0.044306
1982-02-28,-0.009425,-0.046021,0.067193,-0.018485,0.058313,-0.022668,0.005651,-0.019239,-0.041080,-0.012883,-0.003052,0.001060,-0.052173,-0.156828,-0.026302,-0.028731,-0.049111,-0.068486,0.015368,0.053885,-0.070281,-0.038579,-0.029234,-0.029453,-0.005128,0.013134,-0.018865,-0.048249,0.067663,-0.015034,-0.007967,-0.038131,0.028724,-0.026265,0.015389,-0.061795,0.037378,-0.010561,-0.087722,0.054611,0.074846,-0.038657,-0.070994,0.026780,0.011237,-0.015768,-0.010025,0.016490,0.015243
1982-03-31,0.049636,0.102648,0.030218,0.035473,0.083022,0.053939,0.058402,0.028837,0.070341,0.045550,0.077033,0.065420,-0.000948,0.130565,0.069260,0.068507,0.068676,0.038359,0.062204,0.010399,-0.019893,0.066555,0.038338,0.102994,0.055925,0.021066,0.059501,0.005373,0.062417,0.076418,-0.012327,0.045601,0.070447,0.026582,0.100443,0.067711,0.060072,0.072103,0.084721,0.083422,0.045680,0.077268,0.009829,0.001617,0.039608,0.034370,0.096206,0.044734,0.033434
1982-04-30,-0.065421,-0.050284,0.006738,-0.064248,-0.021368,-0.060669,-0.053798,-0.028251,-0.041691,-0.032333,-0.049944,-0.005486,-0.046026,-0.092908,-0.031317,-0.069806,-0.067157,-0.047049,-0.024048,-0.043943,-0.060363,-0.020133,-0.033503,-0.061632,-0.013004,-0.073430,-0.020821,-0.075407,-0.049119,-0.023667,-0.006289,0.019425,-0.103635,-0.060506,-0.045811,-0.037741,-0.026896,-0.047939,-0.165469,-0.039623,-0.016617,-0.033834,-0.080038,-0.015793,-0.139838,-0.058803,-0.040518,-0.008004,-0.037749
1982-05-31,-0.019847,-0.036954,0.028672,-0.025989,0.026008,-0.019500,0.018603,-0.037183,-0.037867,-0.039578,-0.012725,0.023401,-0.040837,-0.149322,-0.012484,-0.024478,-0.102411,-0.027271,0.011822,-0.003435,-0.090348,0.028396,-0.016857,0.012959,-0.010448,-0.022981,-0.036867,-0.050960,0.039159,0.013390,-0.081248,-0.062138,-0.034679,0.003896,-0.010050,-0.037422,0.037276,-0.017954,0.066577,0.045024,0.053536,-0.014184,-0.052014,-0.022532,0.011546,0.004454,-0.062540,-0.025363,-0.016667
1982-06-30,0.023144,-0.049690,-0.038885,-0.031877,0.042691,-0.031420,-0.033161,-0.016915,-0.003817,-0.034060,0.023873,-0.020432,-0.073124,-0.034512,0.007836,-0.042357,-0.047807,0.011705,-0.006383,-0.018244,0.037586,0.003457,-0.025904,0.086195,0.010971,-0.034252,-0.024570,-0.039039,-0.011017,-0.035207,-0.051367,-0.091086,0.054718,-0.014148,0.001334,-0.062634,0.007002,-0.030252,-0.056035,-0.057902,0.048925,0.062596,-0.044910,0.010248,-0.051774,-0.044837,-0.020961,-0.027843,-0.044828
1982-07-31,0.230648,0.005217,0.152298,0.099855,0.074811,0.143875,0.116221,0.128918,0.090907,0.147923,0.110935,0.117905,0.169736,0.065652,0.118744,0.149560,-0.024832,0.220739,0.082652,0.090076,0.348123,0.283578,0.176643,0.190259,0.129618,0.100857,0.122019,0.122512,0.115507,0.117682,0.095211,0.092115,0.157049,0.153190,0.142040,0.082729,0.115476,0.040870,0.087159,0.131865,0.075768,0.103482,0.141651,0.112201,-0.041905,0.163400,0.051548,0.119187,0.125659
1982-08-31,-0.042987,0.069928,-0.002703,0.066353,0.041481,-0.003508,0.081321,0.006506,0.039303,0.000083,-0.013111,0.081351,0.030100,-0.032590,0.008131,0.023908,0.146849,0.040858,0.031756,0.009724,-0.024745,0.000588,-0.027924,0.029369,0.013951,0.085842,0.004528,-0.041508,0.000645,0.005442,-0.015730,0.016680,0.030799,0.005990,0.066435,0.062410,0.058932,0.071447,-0.000319,0.023254,0.048343,0.037611,-0.046336,0.012651,-0.035527,-0.007264,0.025968,0.011283,0.009999
1982-09-30,0.141423,0.085683,0.173539,0.193357,0.028673,0.173300,0.147679,0.121632,0.134671,0.125520,0.184398,0.144291,0.247266,0.030732,0.069854,0.099456,0.100887,0.274883,0.089888,0.156789,0.173460,0.111621,0.152369,0.164042,0.107091,0.103237,0.173340,0.129412,0.135574,0.118077,0.087733,0.057449,0.238059,0.163824,0.183315,0.147253,0.170901,0.139208,0.186867,0.157861,0.069833,0.124945,0.142292,0.101152,0.332076,0.169084,0.142930,0.049374,0.131453
1982-10-31,0.049687,0.044871,0.072872,0.061330,0.023252,0.113990,0.091925,0.039983,0.100192,0.025694,0.082725,0.114190,0.123238,-0.036506,0.036029,0.045351,0.081076,0.202521,0.019104,0.059215,0.122263,-0.002368,0.122724,0.131586,0.109942,0.068260,0.072829,0.067480,0.075347,0.093250,0.106965,-0.046265,0.148330,0.047523,0.104303,0.019121,0.121343,0.077064,-0.012949,-0.003181,0.117430,0.100969,0.039150,0.062568,0.129630,0.066175,0.034911,0.001488,0.076657
1982-11-30,0.048219,-0.001894,0.056938,-0.047456,-0.054965,0.014793,0.052763,0.018537,0.023832,-0.001780,0.005404,-0.019172,-0.000222,0.007725,-0.001506,0.021465,0.013870,-0.066835,0.022928,-0.022001,0.213015,0.045836,-0.040211,0.039846,-0.009652,-0.012899,-0.005359,0.022302,-0.014483,-0.030437,0.013796,0.054657,0.016877,0.035930,-0.002501,0.035562,-0.026232,0.037700,-0.014241,-0.023149,0.053941,0.084141,0.016720,-0.007044,-0.331545,0.012367,0.026300,0.042967,0.017568
1982-12-31,0.078549,0.010094,0.017572,0.020637,0.005776,0.027925,-0.026399,0.041947,0.052858,0.080662,0.133179,-0.008573,0.059435,0.191309,0.025762,0.063774,0.062660,0.065255,-0.012353,0.027209,0.169301,0.121292,0.073174,-0.035800,0.028348,-0.020906,0.075998,0.051670,0.012186,0.058204,0.128766,0.033951,0.054376,0.009555,0.027800,0.021237,0.009146,0.026265,0.098249,-0.019545,-0.013275,0.052208,0.114669,0.106619,-0.030683,0.044797,0.043990,0.035873,0.023312
1983-01-31,0.075590,0.113371,-0.007156,0.046471,0.031644,0.053923,0.079525,0.059243,0.065317,0.036405,0.061035,0.098851,0.000975,0.078531,0.015603,0.047958,0.116333,0.115869,0.008049,0.116307,-0.204129,0.004071,0.048644,0.070125,0.036332,0.077129,0.064545,0.017899,0.073185,0.052100,-0.020636,-0.007463,0.008363,0.058824,0.052423,0.020353,0.073080,0.075919,0.104339,0.050973,0.008007,0.020987,0.026611,0.002440,-0.003004,0.042038,0.076458,0.015064,0.042255
1983-02-28,0.026700,0.060972,-0.003669,0.071356,0.072666,0.053153,0.088871,0.053625,0.030429,0.018748,-0.002364,0.112293,0.071925,0.083410,0.025342,0.016616,0.010789,0.073668,0.055981,0.042144,0.040048,0.143442,-0.024797,0.152658,0.054622,0.073475,-0.032599,0.019784,0.034499,0.067102,0.019394,0.057725,-0.144991,0.018394,-0.025809,0.042079,0.104350,0.091051,-0.055720,0.038338,0.061203,0.022651,0.018782,0.005336,0.002057,0.037646,0.042221,0.003799,0.026383
1983-03-31,0.046899,-0.005275,0.155094,0.122374,0.074159,0.037941,0.111556,0.053502,0.055463,0.086232,0.033603,0.106859,0.096290,0.004432,0.054554,0.086131,0.068698,0.126083,0.056035,0.105736,0.083870,0.084319,0.025729,0.046368,0.053630,0.055480,0.048621,0.060812,0.062251,0.037399,0.040876,0.095736,0.110177,0.091176,0.095677,0.039435,0.095521,0.076964,0.109476,0.021621,0.041662,0.132087,0.033903,0.049847,0.015599,0.053827,0.058200,0.045966,0.032036
1983-04-30,0.035372,0.069426,-0.007057,0.004714,-0.042228,0.002360,0.002956,0.008193,0.059452,0.043097,0.084304,0.003884,0.057590,0.051394,-0.039238,0.039599,0.100291,-0.024169,-0.009156,0.051039,0.112324,0.014702,-0.000706,-0.003376,-0.033214,-0.005345,0.068616,0.043996,0.030958,0.039037,0.096681,0.010009,0.089384,0.025202,0.055661,0.073530,0.005076,0.044170,0.057491,-0.054240,-0.029619,-0.020918,0.064067,-0.010145,0.104453,0.034436,0.033130,0.028500,0.050300
1983-05-31,0.073164,0.045537,0.095016,-0.006630,0.000586,0.008867,0.054626,0.015714,0.022463,0.013380,0.077977,0.069220,-0.026347,0.001165,0.082624,0.072162,0.079810,0.078861,0.011022,0.111782,-0.057031,0.063765,0.054913,0.051097,0.032482,-0.016218,0.056690,0.038430,0.037924,0.041205,-0.016470,0.060002,0.021057,-0.021982,0.056332,0.061508,0.065721,-0.003820,-0.014576,0.004886,-0.011833,0.073236,0.008849,-0.001083,-0.019435,0.065128,0.066510,-0.000454,0.048619
1983-06-30,-0.047522,0.073395,-0.010220,-0.016772,-0.000220,-0.045494,-0.031080,0.000856,-0.059358,-0.013608,-0.071368,-0.040028,-0.071868,0.069010,-0.042999,-0.055211,-0.057982,-0.117621,-0.012544,-0.075677,0.021883,-0.040837,-0.068725,-0.086930,-0.050738,-0.060240,-0.052676,-0.011119,-0.055967,-0.084984,-0.002995,-0.020739,-0.040663,-0.012627,-0.056347,-0.025773,-0.023047,-0.001217,-0.047394,0.007220,-0.051204,-0.018868,-0.015509,-0.036710,-0.103843,-0.039115,-0.019384,0.009041,-0.032197
1983-07-31,-0.016819,0.013196,-0.026232,0.001610,0.013496,-0.036147,-0.005956,0.006826,-0.009755,0.060997,-0.013810,-0.060221,-0.030568,0.021751,0.001750,-0.040709,-0.053739,-0.029351,0.022776,-0.034917,0.019405,-0.054799,-0.010050,-0.045889,-0.025488,0.018852,-0.014770,-0.025710,-0.041771,-0.005583,-0.030700,0.073033,-0.071031,-0.015387,-0.019670,-0.060965,-0.056016,-0.021162,-0.066160,0.046476,0.076924,-0.005664,0.002995,0.009372,0.000528,0.007923,-0.001885,0.022506,-0.013871
1983-08-31,0.026039,0.062870,0.054363,0.014107,0.054481,0.023290,0.036917,0.033411,0.026445,0.006648,0.003683,0.023568,0.024249,-0.000465,0.027110,0.046693,0.010926,-0.058968,0.059157,0.026500,-0.167635,0.109411,-0.005932,-0.017728,0.019680,0.044986,0.038296,0.029649,0.051001,-0.014545,0.029768,-0.047232,0.025250,0.040967,0.003545,-0.024325,0.019817,0.030535,0.149024,0.085323,0.026467,0.056414,0.002359,0.022509,0.023456,0.016315,0.013002,0.039616,0.040311
1983-09-30,-0.056766,-0.035787,0.031126,-0.061571,0.002346,-0.053998,-0.052035,0.022054,-0.069008,-0.033872,-0.072445,-0.046274,-0.102489,-0.002114,0.000185,-0.004299,-0.076034,-0.055849,0.044856,-0.071061,-0.109847,-0.024887,-0.115655,-0.110734,-0.010485,0.002829,-0.049989,-0.047100,-0.018557,-0.059638,-0.054841,-0.020099,-0.128508,0.000023,-0.039568,-0.016165,-0.017990,-0.033547,-0.018779,0.012072,0.006594,-0.025652,-0.050852,-0.037450,-0.034964,0.006031,-0.040190,0.029605,-0.022210
1983-10-31,0.111418,0.014753,-0.021089,0.060548,0.003035,0.085607,0.036778,0.067504,0.022020,0.019748,0.073881,0.028290,0.051195,0.061343,-0.025742,0.092413,0.024042,0.090954,0.015489,0.033349,0.169170,0.008335,0.090484,-0.030646,0.069440,0.038424,0.101229,0.078582,0.060743,-0.015629,0.070740,-0.005881,0.104439,0.085865,0.056535,0.025772,0.041653,0.035835,0.066583,0.032055,0.078261,-0.035470,0.073160,0.029623,0.032891,0.042412,0.088526,-0.018359,0.039659
1983-11-30,-0.019282,0.003050,0.007620,-0.002633,-0.007207,-0.018647,-0.021570,0.022791,-0.013540,-0.026077,-0.026367,-0.033098,-0.034163,0.020875,-0.043018,0.010117,-0.041396,-0.032930,0.004384,0.015878,-0.032511,-0.017644,0.012277,0.025019,-0.026760,-0.007256,-0.023345,0.009558,-0.022622,-0.038150,0.022088,0.017479,0.004196,-0.019350,-0.001303,-0.011971,-0.059349,0.005596,0.043529,0.039831,-0.012559,0.024399,0.016616,-0.016324,0.073323,-0.019473,0.002082,-0.034094,-0.015813
